row number,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,response
2075,530.9613804,88.4935634,0.37153088,4.567923374,14.44690128,824.983344,2911.70592,50.88250897,220.5868599,58.1112405,583.9027085,6
2076,611.4100744,72.4038246,0.47768256,2.237350224,16.85471816,614.693472,1989.665712,50.92341131,240.6402108,35.64156084,633.0734629,5
2077,547.0511192,144.8076492,0.42460672,1.491566816,13.41497976,161.76144,2005.841856,50.8620578,220.5868599,51.91270818,590.0490528,5
2078,563.140858,88.4935634,0.51748944,1.957681446,18.9185612,630.869616,3202.876512,50.87739618,235.2926506,41.84009316,626.9271186,6
2079,474.6472946,68.3813899,0.3980688,1.305120964,14.44690128,404.4036,1924.961136,50.77514033,245.987771,55.78679088,645.3661515,6
2080,595.3203356,181.0095615,0.42460672,6.618827746,15.13484896,274.994448,1892.608848,50.93363689,221.92375,31.76747814,639.2198072,4
2081,547.0511192,144.8076492,0.42460672,1.491566816,13.41497976,161.76144,2005.841856,50.8620578,220.5868599,51.91270818,590.0490528,5
2082,603.365205,168.9422574,0.18576544,9.974853082,15.82279664,291.170592,1536.73368,50.91829852,215.2392997,25.56894582,657.6588401,5
2083,603.365205,132.7403451,0.42460672,10.34774479,12.38305824,404.4036,1924.961136,50.93363689,210.5601845,26.34376236,645.3661515,6
2084,756.2177236,120.673041,0.42460672,9.974853082,9.97524136,226.466016,1795.551984,50.91318572,190.5068336,32.54229468,651.5124958,5
2085,635.5446826,68.3813899,0.42460672,1.491566816,18.23061352,760.278768,2426.4216,50.8620578,219.9184149,58.88605704,590.0490528,6
2086,635.5446826,68.3813899,0.42460672,1.491566816,18.23061352,760.278768,2426.4216,50.8620578,219.9184149,58.88605704,590.0490528,6
2087,659.6792908,68.3813899,0.42460672,1.39834389,17.198692,274.994448,1633.790544,50.82115546,209.8917394,44.93935932,583.9027085,5
2088,667.7241602,68.3813899,0.41133776,1.39834389,16.85471816,776.454912,2474.950032,50.83138105,208.5548494,44.93935932,577.7563642,6
2089,699.9036378,60.3365205,0.3980688,1.491566816,15.82279664,469.108176,2102.89872,50.83138105,215.2392997,29.44302852,602.3417414,6
2090,635.5446826,68.3813899,0.42460672,1.491566816,18.23061352,760.278768,2426.4216,50.8620578,219.9184149,58.88605704,590.0490528,6
2091,579.2305968,100.5608675,0.25211024,7.45783408,15.13484896,824.983344,2782.296768,50.94386248,211.2286295,34.09192776,565.4636756,5
2092,579.2305968,96.5384328,0.25211024,7.178165302,15.4788228,857.335632,2847.001344,50.91318572,211.8970745,29.44302852,583.9027085,5
2093,426.3780782,305.7050372,0.03980688,2.517019002,14.79087512,436.755888,1504.381392,50.78025312,223.26064,29.44302852,565.4636756,5
2094,530.9613804,88.4935634,0.70325488,14.07666183,17.88663968,355.875168,2199.955584,51.05634391,196.5228388,27.1185789,577.7563642,5
2095,530.9613804,88.4935634,0.70325488,14.07666183,17.88663968,355.875168,2199.955584,51.05634391,196.5228388,27.1185789,577.7563642,5
2096,675.7690296,112.6281716,0.5307584,8.296840414,16.51074432,533.812752,2361.717024,51.06656949,227.2713102,35.64156084,571.6100199,5
2097,547.0511192,128.7179104,0.45114464,5.59337556,17.198692,80.88072,2086.722576,50.88762176,213.2339646,30.9926616,559.3173313,5
2098,539.0062498,96.5384328,0.43787568,11.4664199,15.82279664,501.460464,2345.54088,51.04100553,224.5975301,30.9926616,583.9027085,5
2099,595.3203356,72.4038246,0.47768256,12.21220331,19.26253504,1164.682368,2636.711472,51.127923,228.6082003,27.1185789,559.3173313,6
2100,482.692164,64.3589552,0.3980688,6.245936042,14.79087512,695.574192,2474.950032,50.87739618,242.6455459,35.64156084,651.5124958,5
2101,539.0062498,96.5384328,0.43787568,11.4664199,15.82279664,501.460464,2345.54088,51.04100553,224.5975301,30.9926616,583.9027085,5
2102,547.0511192,112.6281716,0.4644136,2.144127298,14.44690128,258.818304,1374.97224,50.64732052,213.2339646,43.38972624,762.1466932,6
2103,498.7819028,136.7627798,0.3980688,10.34774479,16.16677048,452.932032,3833.746128,51.03077995,212.5655195,37.96601046,534.7319541,5
2104,482.692164,108.6057369,0.1990344,1.39834389,19.26253504,566.16504,2070.546432,50.80070429,208.5548494,34.8667443,540.8782984,5
2105,482.692164,64.3589552,0.3980688,6.245936042,14.79087512,695.574192,2474.950032,50.87739618,242.6455459,35.64156084,651.5124958,5
2106,547.0511192,128.7179104,0.45114464,5.59337556,17.198692,80.88072,2086.722576,50.88762176,213.2339646,30.9926616,559.3173313,5
2107,683.813899,96.5384328,0.62364112,14.16988475,19.60650888,647.04576,3785.217696,51.15348696,201.8703991,51.13789164,553.170987,5
2108,651.6344214,96.5384328,0.43787568,9.508738452,16.51074432,744.102624,2280.836304,50.98476482,211.2286295,37.19119392,633.0734629,6
2109,595.3203356,72.4038246,0.47768256,12.21220331,19.26253504,1164.682368,2636.711472,51.127923,228.6082003,27.1185789,559.3173313,6
2110,619.4549438,92.5159981,0.41133776,9.974853082,13.07100592,954.392496,3008.762784,50.96942644,208.5548494,42.6149097,583.9027085,6
2111,522.916511,88.4935634,0.331724,15.94112035,17.198692,711.750336,2232.307872,51.13303579,220.5868599,28.66821198,540.8782984,5
2112,522.916511,88.4935634,0.331724,15.94112035,17.198692,711.750336,2232.307872,51.13303579,220.5868599,28.66821198,540.8782984,5
2113,522.916511,88.4935634,0.331724,15.94112035,17.198692,711.750336,2232.307872,51.13303579,220.5868599,28.66821198,540.8782984,5
2114,458.5575558,132.7403451,0.1990344,1.771235594,17.198692,323.52288,1504.381392,50.79047871,225.9344201,48.03862548,608.4880857,5
2115,619.4549438,92.5159981,0.41133776,9.974853082,13.07100592,954.392496,3008.762784,50.96942644,208.5548494,42.6149097,583.9027085,6
2116,522.916511,88.4935634,0.331724,15.94112035,17.198692,711.750336,2232.307872,51.13303579,220.5868599,28.66821198,540.8782984,5
2117,547.0511192,80.448694,0.35826192,1.118675112,11.69511056,307.346736,1099.977792,50.62686935,209.8917394,28.66821198,719.1222831,4
2118,619.4549438,104.5833022,0.42460672,1.118675112,13.7589536,420.579744,1892.608848,50.77002754,214.5708546,43.38972624,663.8051844,5
2119,514.8716416,80.448694,0.42460672,2.889910706,14.10292744,291.170592,2038.194144,50.68822286,229.2766453,32.54229468,737.561316,6
2120,643.589552,64.3589552,0.47768256,1.39834389,11.35113672,226.466016,1973.489568,50.82626825,213.9024096,30.21784506,633.0734629,4
2121,547.0511192,100.5608675,0.35826192,9.974853082,26.14201184,760.278768,2491.126176,50.95920085,203.8757342,29.44302852,553.170987,5
2122,619.4549438,156.8749533,0.37153088,4.567923374,12.0390844,582.341184,1763.199696,50.70867403,213.2339646,44.93935932,749.8540046,7
2123,555.0959886,104.5833022,0.43787568,11.74608868,17.54266584,954.392496,2798.472912,51.02566715,226.6028652,29.44302852,608.4880857,5
2124,547.0511192,100.5608675,0.35826192,9.974853082,26.14201184,760.278768,2491.126176,50.95920085,203.8757342,29.44302852,553.170987,5
2125,619.4549438,156.8749533,0.37153088,4.567923374,12.0390844,582.341184,1763.199696,50.70867403,213.2339646,44.93935932,749.8540046,7
2126,482.692164,112.6281716,0.29191712,11.32658551,16.51074432,679.398048,2636.711472,50.90807293,213.9024096,35.64156084,620.7807743,5
2127,522.916511,172.9646921,0.37153088,11.18675112,19.26253504,372.051312,2814.649056,51.05634391,221.2553049,42.6149097,571.6100199,5
2128,732.0831154,132.7403451,0.50422048,1.584789742,21.32637808,816.895272,5564.593536,50.91318572,207.2179593,54.2371578,583.9027085,5
2129,474.6472946,201.121735,0.0663448,2.423796076,18.57458736,582.341184,2361.717024,50.8620578,229.2766453,38.740827,565.4636756,6
2130,547.0511192,112.6281716,0.51748944,1.305120964,12.38305824,242.64216,1860.25656,50.70867403,218.5815248,55.78679088,719.1222831,5
2131,563.140858,140.7852145,0.31845504,1.771235594,13.7589536,339.699024,2329.364736,50.73423799,223.9290851,29.44302852,676.097873,5
2132,571.1857274,88.4935634,0.42460672,15.75467449,19.26253504,792.631056,2555.830752,51.11769742,225.2659751,29.44302852,590.0490528,6
2133,571.1857274,88.4935634,0.42460672,15.75467449,19.26253504,792.631056,2555.830752,51.11769742,225.2659751,29.44302852,590.0490528,6
2134,667.7241602,96.5384328,0.35826192,1.957681446,10.3192152,355.875168,2620.535328,50.68822286,199.865064,52.68752472,731.4149717,6
2135,547.0511192,104.5833022,0.42460672,6.52560482,14.10292744,614.693472,1908.784992,50.81604267,217.2446348,40.29046008,663.8051844,6
2136,579.2305968,64.3589552,0.34499296,6.618827746,18.57458736,663.221904,3623.456256,50.95408806,225.9344201,42.6149097,620.7807743,5
2137,635.5446826,72.4038246,0.47768256,5.500152634,19.95048272,501.460464,2135.251008,50.87228339,217.2446348,40.29046008,669.9515287,6
2138,579.2305968,64.3589552,0.34499296,6.618827746,18.57458736,663.221904,3623.456256,50.95408806,225.9344201,42.6149097,620.7807743,5
2139,442.467817,96.5384328,0.42460672,8.110394562,20.6384304,307.346736,1649.966688,50.82115546,218.5815248,24.01931274,639.2198072,5
2140,571.1857274,132.7403451,0.84921344,12.30542623,19.26253504,194.113728,1698.49512,50.98476482,203.8757342,30.21784506,565.4636756,5
2141,619.4549438,112.6281716,0.4644136,14.26310768,19.26253504,501.460464,1892.608848,51.11769742,218.5815248,38.740827,590.0490528,5
2142,619.4549438,112.6281716,0.4644136,14.26310768,19.26253504,501.460464,1892.608848,51.11769742,218.5815248,38.740827,590.0490528,5
2143,603.365205,104.5833022,0.68998592,12.30542623,16.16677048,1035.273216,2895.529776,51.03589274,207.2179593,35.64156084,553.170987,5
2144,522.916511,56.3140858,0.42460672,2.517019002,12.72703208,291.170592,1439.676816,50.73935079,227.2713102,57.33642396,706.8295945,7
2145,659.6792908,84.4711287,0.42460672,9.928241619,18.23061352,857.335632,2345.54088,50.98476482,211.8970745,37.19119392,626.9271186,6
2146,579.2305968,80.448694,0.41133776,9.3222926,18.57458736,792.631056,2669.06376,50.97453923,227.2713102,32.54229468,608.4880857,6
2147,579.2305968,46.25799905,0.3980688,6.339158968,19.26253504,420.579744,1698.49512,50.89273455,229.9450903,30.9926616,590.0490528,6
2148,514.8716416,116.6506063,0.2653792,14.54277646,13.7589536,323.52288,2297.012448,50.93363689,207.2179593,41.84009316,651.5124958,5
2149,571.1857274,132.7403451,0.84921344,12.30542623,19.26253504,194.113728,1698.49512,50.98476482,203.8757342,30.21784506,565.4636756,5
2150,547.0511192,96.5384328,0.45114464,4.754369226,13.07100592,501.460464,1601.438256,50.72401241,216.5761897,35.64156084,725.2686274,6
2151,563.140858,96.5384328,0.45114464,2.79668778,12.0390844,582.341184,1649.966688,50.64220773,212.5655195,33.31711122,749.8540046,6
2152,619.4549438,112.6281716,0.4644136,14.26310768,19.26253504,501.460464,1892.608848,51.11769742,218.5815248,38.740827,590.0490528,5
2153,563.140858,88.4935634,0.43787568,1.957681446,17.88663968,242.64216,1229.386944,50.77002754,213.9024096,31.76747814,651.5124958,6
2154,603.365205,72.4038246,0.51748944,1.771235594,18.57458736,372.051312,1472.029104,50.82626825,218.5815248,34.8667443,633.0734629,6
2155,788.3972012,374.0864271,0.5971032,8.017171636,17.88663968,549.988896,3024.938928,51.09724625,208.5548494,45.71417586,626.9271186,4
2156,627.4998132,116.6506063,0.43787568,8.157006025,12.0390844,533.812752,2927.882064,50.93363689,207.8864043,35.64156084,657.6588401,5
2157,635.5446826,112.6281716,0.42460672,3.356025336,13.07100592,145.585296,1229.386944,50.71889962,203.8757342,24.01931274,719.1222831,4
2158,683.813899,100.5608675,0.35826192,4.381477522,10.66318904,501.460464,1488.205248,50.7291252,201.201954,25.56894582,737.561316,6
2159,595.3203356,72.4038246,0.35826192,1.211898038,16.51074432,420.579744,1698.49512,50.82115546,235.2926506,51.13789164,651.5124958,6
2160,506.8267722,96.5384328,0.49095152,1.678012668,10.66318904,97.056864,986.744784,50.60130539,220.5868599,26.34376236,749.8540046,4
2161,482.692164,132.7403451,0.50422048,9.042623822,13.7589536,469.108176,2005.841856,50.89273455,231.9504254,37.19119392,676.097873,6
2162,547.0511192,148.8300839,0.37153088,3.72891704,10.3192152,469.108176,1277.915376,50.61664377,215.9077447,35.64156084,762.1466932,7
2163,796.4420706,197.0993003,0.30518608,2.237350224,29.92572408,307.346736,1860.25656,50.8620578,185.1592733,34.09192776,577.7563642,6
2164,683.813899,100.5608675,0.35826192,4.381477522,10.66318904,501.460464,1488.205248,50.7291252,201.201954,25.56894582,737.561316,6
2165,675.7690296,88.4935634,0.37153088,17.52591009,9.63126752,889.68792,2102.89872,51.02566715,197.8597289,27.1185789,712.9759388,5
2166,563.140858,140.7852145,0.41133776,1.678012668,23.73419496,242.64216,2620.535328,50.84160663,212.5655195,36.41637738,577.7563642,5
2167,563.140858,140.7852145,0.41133776,1.678012668,23.73419496,242.64216,2620.535328,50.84160663,212.5655195,36.41637738,577.7563642,5
2168,595.3203356,76.4262593,0.3980688,11.93253453,18.23061352,784.542984,3704.336976,51.05634391,209.8917394,37.96601046,559.3173313,7
2169,595.3203356,76.4262593,0.3980688,11.93253453,18.23061352,784.542984,3704.336976,51.05634391,209.8917394,37.96601046,559.3173313,7
2170,595.3203356,76.4262593,0.3980688,11.93253453,18.23061352,784.542984,3704.336976,51.05634391,209.8917394,37.96601046,559.3173313,7
2171,595.3203356,76.4262593,0.3980688,11.93253453,18.23061352,784.542984,3704.336976,51.05634391,209.8917394,37.96601046,559.3173313,7
2172,595.3203356,76.4262593,0.3980688,11.93253453,18.23061352,784.542984,3704.336976,51.05634391,209.8917394,37.96601046,559.3173313,7
2173,555.0959886,128.7179104,0.17249648,7.271388228,14.44690128,177.937584,1892.608848,50.92341131,215.9077447,28.66821198,565.4636756,5
2174,611.4100744,128.7179104,0.76959968,15.61484011,17.198692,695.574192,2636.711472,51.12281021,210.5601845,41.84009316,565.4636756,5
2175,595.3203356,76.4262593,0.3980688,11.93253453,18.23061352,784.542984,3704.336976,51.05634391,209.8917394,37.96601046,559.3173313,7
2176,595.3203356,76.4262593,0.3980688,11.93253453,18.23061352,784.542984,3429.342528,51.05634391,209.8917394,37.96601046,559.3173313,7
2177,555.0959886,128.7179104,0.17249648,7.271388228,14.44690128,177.937584,1892.608848,50.92341131,215.9077447,28.66821198,565.4636756,5
2178,482.692164,136.7627798,0.31845504,5.034038004,20.6384304,372.051312,2038.194144,50.87739618,217.2446348,34.09192776,553.170987,7
2179,611.4100744,128.7179104,0.76959968,15.61484011,17.198692,695.574192,2636.711472,51.12281021,210.5601845,41.84009316,565.4636756,5
2180,619.4549438,96.5384328,0.41133776,1.211898038,16.16677048,533.812752,1714.671264,50.77002754,215.2392997,42.6149097,663.8051844,6
2181,643.589552,144.8076492,0.57056528,9.415515526,18.23061352,469.108176,2361.717024,51.03589274,227.2713102,35.64156084,583.9027085,6
2182,595.3203356,116.6506063,0.331724,3.542471188,15.13484896,485.28432,1844.080416,50.71889962,207.8864043,30.9926616,676.097873,6
2183,530.9613804,128.7179104,0.35826192,10.16129893,14.10292744,598.517328,2361.717024,50.93874968,216.5761897,36.41637738,614.63443,5
2184,506.8267722,120.673041,0.31845504,6.152713116,13.7589536,614.693472,2280.836304,50.87228339,215.2392997,36.41637738,583.9027085,5
2185,514.8716416,132.7403451,0.31845504,9.135846748,14.10292744,469.108176,1763.199696,50.90296014,219.9184149,36.41637738,620.7807743,6
2186,603.365205,72.4038246,0.41133776,10.90708234,17.54266584,388.227456,1520.557536,50.97453923,213.2339646,34.09192776,583.9027085,7
2187,522.916511,156.8749533,1.07478576,1.118675112,74.64232328,226.466016,1197.034656,50.80070429,205.8810692,41.06527662,583.9027085,5
2188,547.0511192,100.5608675,0.23884128,1.305120964,19.26253504,210.289872,2216.131728,50.7955915,207.8864043,32.54229468,583.9027085,5
2189,514.8716416,72.4038246,0.42460672,8.949400896,17.88663968,388.227456,1455.85296,50.93874968,223.9290851,37.96601046,577.7563642,6
2190,571.1857274,72.4038246,0.42460672,11.37319697,16.51074432,582.341184,2022.018,50.95920085,195.1859488,41.84009316,577.7563642,6
2191,611.4100744,108.6057369,0.55729632,2.423796076,15.13484896,469.108176,1779.37584,50.67799728,221.2553049,39.51564354,780.5857261,6
2192,740.1279848,92.5159981,0.4644136,9.974853082,12.72703208,549.988896,2345.54088,51.03077995,206.5495143,24.79412928,596.1953971,5
2193,635.5446826,112.6281716,0.54402736,4.567923374,19.95048272,501.460464,2474.950032,50.95408806,218.5815248,39.51564354,596.1953971,6
2194,571.1857274,72.4038246,0.42460672,11.37319697,16.51074432,582.341184,2022.018,50.95920085,195.1859488,41.84009316,577.7563642,6
2195,514.8716416,72.4038246,0.42460672,8.949400896,17.88663968,388.227456,1455.85296,50.93874968,223.9290851,37.96601046,577.7563642,6
2196,547.0511192,100.5608675,0.23884128,1.305120964,19.26253504,210.289872,2216.131728,50.7955915,207.8864043,32.54229468,583.9027085,5
2197,563.140858,88.4935634,0.34499296,1.025452186,12.72703208,323.52288,1148.506224,50.62686935,207.2179593,29.44302852,719.1222831,6
2198,587.2754662,72.4038246,0.38479984,0.93222926,12.38305824,420.579744,1633.790544,50.61664377,206.5495143,28.66821198,719.1222831,6
2199,571.1857274,104.5833022,0.25211024,7.644279932,17.54266584,857.335632,3024.938928,50.92341131,211.2286295,40.29046008,596.1953971,5
2200,530.9613804,100.5608675,0.55729632,10.53419064,16.85471816,1245.563088,3736.689264,50.95408806,216.5761897,40.29046008,583.9027085,6
2201,514.8716416,96.5384328,0.30518608,6.805273598,23.73419496,501.460464,2539.654608,50.93363689,217.2446348,41.06527662,559.3173313,5
2202,482.692164,112.6281716,0.35826192,2.144127298,17.54266584,372.051312,2377.893168,50.82115546,215.9077447,51.91270818,633.0734629,6
2203,571.1857274,104.5833022,0.25211024,7.644279932,17.54266584,857.335632,3024.938928,50.92341131,211.2286295,40.29046008,596.1953971,5
2204,627.4998132,96.5384328,0.50422048,1.957681446,19.95048272,226.466016,2701.416048,50.82115546,214.5708546,42.6149097,608.4880857,5
2205,611.4100744,108.6057369,0.43787568,1.86445852,20.29445656,307.346736,2830.8252,50.84160663,215.2392997,43.38972624,608.4880857,5
2206,619.4549438,156.8749533,0.45114464,9.3222926,19.26253504,566.16504,2879.353632,50.9949904,217.9130798,46.4889924,626.9271186,5
2207,715.9933766,96.5384328,0.43787568,14.68261085,12.0390844,258.818304,2135.251008,50.92341131,200.533509,28.66821198,743.7076603,6
2208,530.9613804,92.5159981,0.31845504,3.635694114,15.4788228,582.341184,2232.307872,50.7291252,210.5601845,49.58825856,694.5369059,7
2209,571.1857274,104.5833022,0.3980688,1.86445852,10.66318904,210.289872,2070.546432,50.70356124,213.2339646,37.96601046,700.6832502,5
2210,563.140858,128.7179104,0.4644136,1.39834389,13.41497976,388.227456,2022.018,50.70867403,211.8970745,49.58825856,749.8540046,6
2211,595.3203356,96.5384328,0.34499296,1.491566816,19.95048272,857.335632,2426.4216,50.80070429,212.5655195,38.740827,608.4880857,7
2212,555.0959886,84.4711287,0.43787568,1.305120964,19.26253504,566.16504,2199.955584,50.81092988,242.6455459,60.43569012,633.0734629,6
2213,563.140858,128.7179104,0.4644136,1.39834389,13.41497976,388.227456,2022.018,50.70867403,211.8970745,49.58825856,749.8540046,6
2214,595.3203356,68.3813899,0.38479984,1.305120964,16.16677048,372.051312,1730.847408,50.81604267,235.2926506,50.3630751,639.2198072,6
2215,571.1857274,104.5833022,0.3980688,1.86445852,10.66318904,210.289872,2070.546432,50.70356124,213.2339646,37.96601046,700.6832502,5
2216,683.813899,112.6281716,0.45114464,12.86476379,14.10292744,517.636608,2604.359184,51.03077995,209.2232944,30.9926616,608.4880857,6
2217,627.4998132,120.673041,0.49095152,1.211898038,17.54266584,258.818304,1552.909824,50.82626825,221.92375,48.03862548,614.63443,5
2218,651.6344214,100.5608675,0.50422048,3.542471188,17.54266584,291.170592,2086.722576,50.75980195,214.5708546,29.44302852,706.8295945,6
2219,619.4549438,112.6281716,0.38479984,6.432381894,14.10292744,469.108176,2636.711472,50.88250897,229.9450903,46.4889924,645.3661515,6
2220,522.916511,96.5384328,0.47768256,2.050904372,9.28729368,582.341184,2167.603296,50.60641819,219.2499698,27.89339544,768.2930375,7
2221,563.140858,88.4935634,0.42460672,1.491566816,15.4788228,647.04576,1941.13728,50.68822286,199.1966189,34.09192776,645.3661515,6
2222,683.813899,112.6281716,0.45114464,12.86476379,14.10292744,517.636608,2604.359184,51.03077995,209.2232944,30.9926616,608.4880857,6
2223,643.589552,181.0095615,0.37153088,10.06807601,17.54266584,404.4036,2539.654608,50.90807293,204.5441792,36.41637738,700.6832502,7
2224,555.0959886,92.5159981,0.43787568,11.93253453,19.26253504,711.750336,2733.768336,51.02566715,228.6082003,32.54229468,602.3417414,6
2225,643.589552,181.0095615,0.37153088,10.06807601,17.54266584,404.4036,2539.654608,50.90807293,204.5441792,36.41637738,700.6832502,7
2226,611.4100744,92.5159981,0.34499296,14.26310768,23.04624728,517.636608,2685.239904,51.05634391,202.5388441,34.09192776,565.4636756,4
2227,619.4549438,112.6281716,0.76959968,11.27997405,15.82279664,970.56864,2863.177488,51.04100553,205.8810692,35.64156084,547.0246427,5
2228,619.4549438,108.6057369,0.80940656,11.18675112,15.82279664,1035.273216,2895.529776,51.03589274,205.2126242,35.64156084,547.0246427,5
2229,571.1857274,80.448694,0.47768256,10.81385942,14.44690128,727.92648,2005.841856,50.97453923,195.1859488,45.71417586,583.9027085,7
2230,555.0959886,100.5608675,0.4644136,8.576509192,11.69511056,679.398048,2426.4216,50.85694501,214.5708546,27.89339544,706.8295945,6
2231,571.1857274,80.448694,0.47768256,10.81385942,14.44690128,727.92648,2005.841856,50.97453923,195.1859488,45.71417586,583.9027085,7
2232,555.0959886,100.5608675,0.4644136,8.576509192,11.69511056,679.398048,2426.4216,50.85694501,214.5708546,27.89339544,706.8295945,6
2233,675.7690296,80.448694,0.41133776,2.610241928,18.57458736,258.818304,1439.676816,50.82933593,197.8597289,34.8667443,583.9027085,6
2234,522.916511,156.8749533,0.4644136,1.491566816,16.85471816,161.76144,2652.887616,50.88046385,223.9290851,39.51564354,596.1953971,5
2235,579.2305968,92.5159981,0.50422048,5.686598486,23.04624728,323.52288,1455.85296,50.87023827,211.8970745,61.21050666,596.1953971,5
2236,555.0959886,176.9871268,0.55729632,7.92394871,16.51074432,161.76144,2377.893168,50.9949904,221.92375,35.64156084,583.9027085,6
2237,571.1857274,112.6281716,0.25211024,7.271388228,13.7589536,776.454912,2976.410496,50.91267444,211.2286295,38.740827,577.7563642,5
2238,514.8716416,136.7627798,0.2653792,13.89021597,20.6384304,598.517328,2620.535328,51.04100553,209.2232944,34.8667443,553.170987,4
2239,490.7370334,60.3365205,0.38479984,5.779821412,15.82279664,630.869616,2442.597744,50.85745629,240.6402108,34.09192776,651.5124958,6
2240,555.0959886,176.9871268,0.55729632,7.92394871,16.51074432,161.76144,2377.893168,50.9949904,221.92375,35.64156084,583.9027085,6
2241,579.2305968,116.6506063,0.23884128,7.644279932,14.44690128,663.221904,2911.70592,50.94590759,211.2286295,37.96601046,559.3173313,5
2242,571.1857274,112.6281716,0.25211024,7.271388228,13.7589536,776.454912,2976.410496,50.91267444,211.2286295,38.740827,577.7563642,5
2243,490.7370334,92.5159981,0.5971032,9.881630156,32.33354096,792.631056,2733.768336,50.97402795,203.8757342,41.84009316,540.8782984,5
2244,539.0062498,92.5159981,0.55729632,10.44096771,16.16677048,841.159488,2766.120624,51.00419343,236.6295406,57.33642396,639.2198072,5
2245,563.140858,144.8076492,0.18576544,10.81385942,14.79087512,566.16504,3688.160832,51.01032878,209.2232944,39.51564354,547.0246427,5
2246,603.365205,124.6954757,0.31845504,6.618827746,10.66318904,452.932032,2280.836304,50.81962162,211.2286295,29.44302852,651.5124958,7
2247,514.8716416,136.7627798,0.2653792,13.89021597,20.6384304,598.517328,2620.535328,51.04100553,209.2232944,34.8667443,553.170987,4
2248,490.7370334,60.3365205,0.38479984,5.779821412,15.82279664,630.869616,2442.597744,50.85745629,240.6402108,34.09192776,651.5124958,6
2249,595.3203356,80.448694,0.38479984,1.584789742,16.16677048,258.818304,1617.6144,50.74088462,219.2499698,34.8667443,651.5124958,6
2250,506.8267722,108.6057369,0.23884128,7.178165302,16.51074432,727.92648,3008.762784,50.93363689,215.9077447,36.41637738,553.170987,5
2251,740.1279848,136.7627798,0.71652384,16.1275662,20.6384304,744.102624,3801.39384,51.22097582,205.8810692,47.26380894,540.8782984,6
2252,595.3203356,72.4038246,0.38479984,1.305120964,14.44690128,549.988896,1633.790544,50.81297499,236.6295406,46.4889924,645.3661515,7
2253,579.2305968,116.6506063,0.2653792,7.178165302,15.82279664,824.983344,2814.649056,50.91420828,211.2286295,40.29046008,583.9027085,5
2254,506.8267722,108.6057369,0.23884128,7.178165302,16.51074432,727.92648,3008.762784,50.93363689,215.9077447,36.41637738,553.170987,5
2255,498.7819028,104.5833022,0.25211024,3.169579484,16.85471816,760.278768,2782.296768,50.73935079,209.8917394,33.31711122,639.2198072,6
2256,587.2754662,84.4711287,0.27864816,1.491566816,15.82279664,566.16504,2151.427152,50.85489989,225.9344201,35.64156084,614.63443,6
2257,571.1857274,56.3140858,0.4644136,1.305120964,13.41497976,388.227456,2070.546432,50.72503497,198.5281739,52.68752472,639.2198072,5
2258,579.2305968,156.8749533,0.71652384,1.305120964,54.00389288,549.988896,2135.251008,50.84620814,207.8864043,41.06527662,553.170987,6
2259,611.4100744,193.0768656,0.37153088,9.695184304,16.85471816,922.040208,3316.10952,50.99908063,216.5761897,34.8667443,571.6100199,5
2260,579.2305968,156.8749533,0.71652384,1.305120964,54.00389288,549.988896,2135.251008,50.84620814,207.8864043,41.06527662,553.170987,6
2261,611.4100744,193.0768656,0.37153088,9.695184304,16.85471816,922.040208,3316.10952,50.99908063,216.5761897,34.8667443,571.6100199,5
2262,522.916511,144.8076492,0.41133776,3.822139966,20.98240424,323.52288,2167.603296,50.8595014,212.5655195,34.8667443,553.170987,6
2263,683.813899,100.5608675,0.41133776,2.610241928,11.00716288,177.937584,986.744784,50.71327554,204.5441792,34.09192776,706.8295945,6
2264,555.0959886,120.673041,0.27864816,14.63599938,19.26253504,792.631056,2572.006896,51.03947169,207.8864043,37.19119392,553.170987,5
2265,530.9613804,76.4262593,0.57056528,10.16129893,15.4788228,857.335632,2491.126176,51.00112575,235.2926506,59.66087358,639.2198072,6
2266,555.0959886,120.673041,0.27864816,14.63599938,19.26253504,792.631056,2572.006896,51.03947169,207.8864043,37.19119392,553.170987,5
2267,756.2177236,168.9422574,0.42460672,6.05949019,9.28729368,323.52288,2701.416048,50.86154652,205.8810692,33.31711122,651.5124958,5
2268,530.9613804,76.4262593,0.57056528,10.16129893,15.4788228,857.335632,2491.126176,51.00112575,235.2926506,59.66087358,639.2198072,6
2269,506.8267722,80.448694,0.3980688,5.500152634,11.69511056,566.16504,2458.773888,50.94488504,231.9504254,30.9926616,522.4392655,6
2270,683.813899,76.4262593,0.74306176,16.1275662,18.9185612,760.278768,2733.768336,51.15195312,205.2126242,51.91270818,571.6100199,6
2271,587.2754662,76.4262593,0.331724,1.305120964,17.54266584,663.221904,1730.847408,50.81195244,235.9610956,51.13789164,645.3661515,7
2272,539.0062498,100.5608675,0.34499296,12.58509501,20.6384304,808.8072,2523.478464,51.01748669,226.6028652,35.64156084,608.4880857,6
2273,498.7819028,100.5608675,0.37153088,7.92394871,12.0390844,452.932032,1747.023552,50.86512548,227.2713102,32.54229468,639.2198072,6
2274,490.7370334,185.0319962,0.42460672,5.779821412,18.23061352,161.76144,1520.557536,50.89120072,223.9290851,36.41637738,620.7807743,5
2275,587.2754662,76.4262593,0.331724,1.305120964,17.54266584,663.221904,1730.847408,50.81195244,235.9610956,51.13789164,645.3661515,7
